Launch Adobe Acrobat 9.0 Installer, 14.5638019683808, 13.7326778017317
Install Adobe Acrobat 9.0, 57.9850800813851, 3.4491631247088
Total Runtime,77.8493554274874

Launch Adobe Acrobat 9.0 Installer, 15.0288786416106, 13.3077127555118
Install Adobe Acrobat 9.0, 56.8640286312424, 3.51716198824006
Total Runtime,77.193582881479

Launch Adobe Acrobat 9.0 Installer, 14.378577964291, 104.522705089019
Install Adobe Acrobat 9.0, 68.4154893816799, 83.1157229819792
Total Runtime,83.1942912029214

Launch Adobe Acrobat 9.0 Installer, 14.5788447311492, 103.086896930179
Install Adobe Acrobat 9.0, 64.6963128275987, 87.893770364893
Total Runtime,79.6752387248572

Launch Adobe Acrobat 9.0 Installer, 14.2569369306481, 105.414499024002
Install Adobe Acrobat 9.0, 60.8377002890088, 93.4684058751571
Total Runtime,75.5951552866443

Launch Adobe Acrobat 9.0 Installer, 14.5936400946892, 102.982385094448
Install Adobe Acrobat 9.0, 67.8948809917322, 83.7530426456848
Total Runtime,82.7885896601494

Launch Adobe Acrobat 9.0 Installer, 14.9587359986751, 100.46890755303
Install Adobe Acrobat 9.0, 58.1858844197342, 97.7282191348054
Launch Adobe Acrobat 9.0, 1.13724668953826, 58.5137861020878
Total Runtime,96.3241521871392

Launch Adobe Acrobat 9.0 Installer, 14.9069310108602, 100.818059939108
Install Adobe Acrobat 9.0, 71.044276591653, 80.0402669423807
Launch Adobe Acrobat 9.0, 1.1172713404932, 59.5599360022737
Total Runtime,103.280306747669

Launch Adobe Acrobat 9.0 Installer, 36.1940341801386, 41.5230824141114
Install Adobe Acrobat 9.0, 76.2514395688991, 74.5743673204508
Launch Adobe Acrobat 9.0, 5.31991070053888, 12.5085952157447
Total Runtime,138.060549961509

Launch Adobe Acrobat 9.0 Installer, 35.6167057736721, 42.1961501355917
Install Adobe Acrobat 9.0, 71.44666543495, 79.5894787882233
Launch Adobe Acrobat 9.0, 0.73933610469592, 90.0058973372041
Total Runtime,122.706298383372

